file_name,content,episode
SPEAKER_00 - 1165.75 - 1167.72.lab,bởi vì con mình đang học anh biết rằng.,177
SPEAKER_00 - 4796.11 - 4801.86.lab,với nhau có thể chia sẻ với nhau bất cứ điều gì còn nếu như mà mình áp lực quá.,177
SPEAKER_00 - 4801.86 - 4808.74.lab,mình phải bắt buộc phải làm cha thế này bắt buộc nó phải làm theo kia kia nó không làm được mình thất thất vọng thì cũng nguy hiểm lắm.,177
SPEAKER_00 - 4808.74 - 4816.71.lab,thôi thì mọi thứ cứ để ra bình thường hãy sống với tất cả những gì mình dành yêu thương cho con mình thì con mình sẽ dành sự yêu thương cho mình.,177
SPEAKER_00 - 3939.75 - 3943.4.lab,thậm chí con anh nó là ba hơi lớn tí.,177
SPEAKER_00 - 463.53 - 469.55.lab,tức là không phải linh cố tình làm cái điều đó đâu cố tình không được đâu minh ạ dạ mà anh luôn luôn tự cho mình.,177
SPEAKER_00 - 1604.45 - 1609.55.lab,nhưng thấy hồi kỳ quá cũng được cái mình giảm cái cái đó lại mình làm bạn là chính.,177
SPEAKER_00 - 2905.08 - 2908.01.lab,đúng rồi nó nó khó chịu lắm em tự nhiên thấy nó bức bí sao á.,177
SPEAKER_02 - 3158.42 - 3160.16.lab,bây giờ em cũng rất là muốn xung phong được.,177
SPEAKER_00 - 3722.45 - 3728.4.lab,không có gì gọi là quan trọng nữa chứ quan trọng là vẫn là sự nhiệt tình nha em đừng có đểu đẻo nữa.,177
SPEAKER_00 - 2519.95 - 2526.01.lab,bởi vì mình chỉ sợ con mình lớn lên cái nó được làm được cái chút này kia hay là được thành cái này.,177
SPEAKER_00 - 2526.01 - 2530.08.lab,thành công chút này kia cái từ từ mãn với mình á rồi coi thường nhiều người.,177
SPEAKER_00 - 2841.97 - 2846.51.lab,hạnh phúc sẽ nhân lên gấp đôi nếu chúng ta đừng bao giờ nghĩ rằng mình sẽ nhận lại được gì hết.,177
SPEAKER_00 - 3472.17 - 3478.35.lab,và chúng ta tự thấy mình là nên cảnh giác trước tất cả mọi thứ hình như mọi người không ai yêu thương mình hết.,177
SPEAKER_00 - 3836.74 - 3838.7.lab,nên đôi khi tặng hoa khô để lâu hơn.,177
SPEAKER_00 - 3238.54 - 3245.21.lab,anh thông minh quá gặp mấy người người ta không dám nói chuyện với anh hay sao nhiều khi anh ngồi với em cũng áp lực nữa chứ đành hỏi gì đây.,177
SPEAKER_00 - 3245.53 - 3249.24.lab,đó là suy nghĩ thôi nhưng thật ra là mình đừng tạo cho mình áp lực gì hết là xong.,177
SPEAKER_00 - 709.56 - 716.81.lab,chuẩn bị cho mình một sự nhiệt tình thôi thì chúng ta sẽ được mọi người yêu quý và mọi tử mọi người phong mình ngôi sao chứ thật ra.,177
SPEAKER_00 - 716.81 - 724.13.lab,mình đâu phải ngôi sao đâu nếu mà chúng ta luôn luôn coi chúng ta là ngôi sao và chúng ta hướng đến một ngôi sao nào đó thì anh nghĩ nó cũng khó đi tới lắm.,177
SPEAKER_00 - 3423.52 - 3427.65.lab,nhưng tự nhiên cảm xúc thích quá mù luôn nhưng nếu có vợ bên cạnh không được anh ơi.,177
SPEAKER_00 - 3498.49 - 3503.81.lab,máy bay nhảy anh mới làm tất cả công việc ngoài xã hội tốt cho em tò mò chuyện bé tí ấy nhá.,177
SPEAKER_00 - 4299.02 - 4300.62.lab,lúc đầu anh cũng thể hiện mình lắm.,177
SPEAKER_00 - 1416.1 - 1420.09.lab,nó lên xe nó nói ba ơi sao lúc nào ba cũng mở cây lương hết vậy.,177
SPEAKER_00 - 1420.09 - 1427.62.lab,anh thích nghe cải lương thì đó là một cái gian hoàn cảnh rất lớn rồi xe anh là một bên là một cái nhạc gì đó của tụi nó.,177
SPEAKER_00 - 4604.35 - 4606.74.lab,bằng sự dẫn dắt hướng dẫn của anh.,177
SPEAKER_02 - 1043.21 - 1044.64.lab,cái đấy cũng quan trọng anh.,177
SPEAKER_00 - 660.71 - 666.73.lab,anh chỉ muốn làm tốt cái công việc nào đó họ giao cho anh thậm chí anh làm tốt hơn thậm chí anh xin một công việc họ chưa giao cho anh.,177
SPEAKER_00 - 666.73 - 670.26.lab,và anh làm rất nhiệt tình anh làm bằng gọi là tất cả cái.,177
SPEAKER_00 - 4188.75 - 4195.1.lab,nếu anh có tặng quà cho ai á anh cũng rất là khéo mà vẫn đi chơi cũng giả bộ nhìn nhìn.,177
SPEAKER_00 - 4195.1 - 4200.3.lab,cái này đẹp không ta này cũng đẹp quá ha thử xem cái ý người kia thích cái nào.,177
SPEAKER_00 - 4200.3 - 4206.97.lab,chứ đâu phải mình mua cái gì mình tặng người ta người ta không thích đâu có thể cái thứ đó rất đắt tiền với mình mình rất thích nhưng cái người khác không thích.,177
SPEAKER_00 - 3375.37 - 3382.06.lab,anh có mười ngàn cái nay anh mua cái này mua kia năm nay anh chơi cái này chơi kia anh làm cái này làm kia hết anh không có nghĩ đến ngàn.,177
SPEAKER_02 - 2855.09 - 2855.91.lab,nhưng mà cái thói quen.,177
SPEAKER_00 - 1777.98 - 1782.89.lab,gọi là trong cuộc sống mà trong trường lớp nó ngồi kể với anh.,177
SPEAKER_00 - 1782.89 - 1788.1.lab,nó kể bạn này có bồ sao này kia thậm chí là con chị kể là.,177
SPEAKER_00 - 1788.1 - 1795.81.lab,có thằng nào để ý con em rồi con em kể với anh là có thằng nào để ý con chị vân vân anh biết hết á nhưng mà anh hổng biết anh chỉ cần coi.,177
SPEAKER_00 - 1795.81 - 1797.59.lab,cho ba coi hình coi ư.,177
SPEAKER_00 - 1627.9 - 1635.54.lab,các bạn nhỏ giỏi hơn anh rất là nhiều các bạn giỏi về công nghệ giỏi về sự hòa nhập giỏi về tất cả mọi thứ.,177
SPEAKER_00 - 1635.66 - 1638.34.lab,còn mình thật ra chỉ có kinh nghiệm thôi mình.,177
SPEAKER_00 - 3250.24 - 3252.15.lab,sống môi trường nằm thay đổi theo hướng môi trường.,177
SPEAKER_00 - 1971.92 - 1977.24.lab,bề mặt thậm chí là đến lúc nào đó con người ta có thể quay mặt với mình nhưng cũng đừng đánh giá họ xấu.,177
SPEAKER_00 - 1977.24 - 1984.34.lab,đến lúc nào đó họ cũng sẽ tốt với mình nếu mình tốt với họ mà đừng áp lực vì vì khi chúng ta chơi với bất kỳ ai chúng ta cứ nhìn vào.,177
SPEAKER_00 - 1984.34 - 1988.85.lab,con này nói xấu là tốt con kia tốt hay xấu hẳn chơi lắm chơi với tất cả mọi người em à.,177
SPEAKER_00 - 1308.51 - 1310.32.lab,bắt con mình phải làm theo những thứ của mình.,177
SPEAKER_00 - 1076.84 - 1084.64.lab,anh sẽ không cho nó tiền nữa để tự nó đứng dậy bằng đôi chân của nó anh chỉ nói là ba đứng sau lưng con khi nào mà con.,177
SPEAKER_02 - 2895.06 - 2899.97.lab,em hiểu em hiểu điều này luôn có hai loại người thôi anh người uống cà phê với người không uống cà phê.,177
SPEAKER_00 - 3684.93 - 3692.78.lab,thật ra không có gì hơn tay chứ đúng ra bà xã anh lại thương anh thật chính với cái đó anh nói anh nghe lúc anh quen bà xã bà xã anh đã có xe hơi rồi.,177
SPEAKER_00 - 3692.78 - 3695.17.lab,mà anh chưa có gì trong tay thì sao mà thương anh nổi.,177
SPEAKER_00 - 166.83 - 171.98.lab,anh ăn cơm hàng cháo trà và anh sống với cộng đồng xã hội nhiều hơn với sóng truyền hình nhiều hơn nên.,177
SPEAKER_00 - 2698.59 - 2699.65.lab,là mình khó thay đổi lắm.,177
SPEAKER_00 - 4666.61 - 4672.9.lab,chưa bao giờ anh được điều đó và anh phải cho cuộc đời mình nhìn thấy con mình anh đã công cái điều đó.,177
SPEAKER_02 - 4057.91 - 4059.6.lab,anh có một cái câu mà.,177
SPEAKER_00 - 3644.84 - 3651.75.lab,thật ra anh không có gì trong tay chứ lúc anh gặp hải sản á anh chỉ có một chiếc vest ba.,177
SPEAKER_00 - 3652.21 - 3653.8.lab,một trăm năm mươi phân khối.,177
SPEAKER_00 - 4146.25 - 4148.07.lab,sau khi tặng quà còn phải.,177
SPEAKER_00 - 2932.48 - 2933.52.lab,anh giờ lạc lắm rồi đó.,177
SPEAKER_00 - 1822.06 - 1827.33.lab,anh nói để coi nó có đểu đẻo gì không ba thì không có sợ nghèo gì hết trơn ba sợ đểu thôi.,177
SPEAKER_02 - 3887.4 - 3893.97.lab,em thấy việt nam mình hay có câu là im lặng là vàng nha tức là khi mà gia đình có mâu thuẫn và em thấy bố mẹ em.,177
SPEAKER_02 - 3893.97 - 3899.91.lab,mẹ em cụ thể là mẹ em và em cũng có cái cách xử lý như vậy tức là nếu mà cãi nhau hăng quá thì là sẽ chọn cách im lặng.,177
SPEAKER_00 - 1060.87 - 1066.04.lab,sử dụng bằng tiền của nó thậm chí anh anh cho nó năm trăm ngàn nó nói thôi.,177
SPEAKER_00 - 1066.48 - 1069.15.lab,để con tự sử dụng tiền con và chừng nào mà con.,177
SPEAKER_02 - 2167.35 - 2170.47.lab,nhưng có lúc nào anh hơi nao núng không ạ trong cái hành trình làm cha.,177
SPEAKER_00 - 3987.56 - 3989.15.lab,qua nhà chiều đi ăn.,177
SPEAKER_00 - 3408.42 - 3409.66.lab,bằng cảm xúc.,177
SPEAKER_00 - 3921.44 - 3928.57.lab,à anh cũng đôi khi cũng hơi nóng tính chút xíu có chuyện gì xảy ra là nói luôn mà thậm chí có đôi khi cũng hơi lớn tiếng chút xíu.,177
SPEAKER_00 - 3929.29 - 3931.25.lab,thì bà xã anh thường im lặng.,177
SPEAKER_02 - 262.31 - 263.93.lab,thực ra là nếu mà mọi người.,177
SPEAKER_00 - 3629.98 - 3633.56.lab,trời trời anh làm cái ánh sáng anh nó lo cho anh ăn là anh mừng muốn chết rồi.,177
SPEAKER_00 - 3448.54 - 3449.82.lab,anh thiếu tình yêu thương.,177
SPEAKER_00 - 3795.4 - 3796.83.lab,lúc đó thì mới có quà thôi.,177
SPEAKER_00 - 1922.99 - 1925.56.lab,và mình tự nên nói một câu an ủi mình thôi.,177
SPEAKER_00 - 4481.67 - 4489.5.lab,trao đi trước nhận lại sau trao đi là hạnh phúc hãy yêu thương nhau hãy kết nối với nhau từng giây từng phút.,177
SPEAKER_00 - 4489.5 - 4497.49.lab,không chỉ có người trong gia đình và tất cả người xung quanh mình hay yêu thương họ thì họ sẽ yêu thương mình phải thật nhiệt tình trong tất cả mọi công việc.,177
SPEAKER_00 - 4497.49 - 4504.42.lab,và luôn luôn suy nghĩ những điều tích cực trong cuộc sống này để nó đem đến thật nhiều niềm vui cho mình.,177
SPEAKER_00 - 4504.42 - 4509.25.lab,đừng nghĩ nhiều điều tiêu cực rồi phong thủy nó không tốt rồi mình cũng tiêu cực luôn.,177
SPEAKER_02 - 3275.45 - 3277.91.lab,khi đi anh chỉ mang một người đi theo anh nghĩ đây là ai.,177
SPEAKER_00 - 3189.02 - 3192.07.lab,họ sợ mình khổ và sợ mình cực họ cũng thương mình lắm á.,177
SPEAKER_00 - 2829.97 - 2831.2.lab,anh mời em đi cà phê.,177
SPEAKER_00 - 3771.6 - 3776.21.lab,lúc có thì tặng lúc có thì lén lén trốn tránh ngày đó luôn nhưng sau này nói chung là.,177
SPEAKER_00 - 3212.28 - 3214.85.lab,mình muốn gần gũi với họ thì mình phải là họ.,177
SPEAKER_02 - 2269.95 - 2274.88.lab,đúng rồi em cũng gần đây là con em nó học hành luân thuyên quá.,177
SPEAKER_00 - 1000.41 - 1006.94.lab,anh không có chỉ được một chữ nửa chữ nữa em hiểu cảm giác này ờ và khi đi họp cho con cũng đi họp được luôn á minh ơi.,177
SPEAKER_00 - 1006.94 - 1012.46.lab,vậy anh đâu có biết nói tiếng anh đâu một nửa chữ anh không biết luôn thì anh học cái gì anh cứ lảng lảng ở ngoài trường thôi mà.,177
SPEAKER_00 - 1012.46 - 1016.88.lab,mọi người nói rằng á là anh là quen với truyền thông.,177
SPEAKER_00 - 3131.02 - 3138.8.lab,anh đón nhận tất cả mọi mọi lời khen chê trong cộng đồng xã hội và anh nghĩ rằng xã hội cộng đồng là ân nhân của mình đó.,177
SPEAKER_02 - 3314.76 - 3321.05.lab,và trong cả cái hành trình mình trò chuyện anh là người làm cha anh muốn làm bạn và rất là gần với.,177
SPEAKER_00 - 2945.64 - 2951.82.lab,em mời anh ly cái anh qua anh gặp bạn kia vẫn mời anh ly cái anh tới chỗ kia anh mời bạn anh ly.,177
SPEAKER_00 - 2951.82 - 2954.63.lab,cái đi cả buổi có khi anh cả uống năm ly là chuyện bình thường.,177
SPEAKER_00 - 4697.9 - 4699.04.lab,sớm nhận được điều đó.,177
SPEAKER_00 - 963.6 - 971.07.lab,nói gì nói cái nền móng hết sức là quan trọng nó không đổ được nền móng ngay bây giờ thì sau này lớn lên càng ngày lớn lên nó sẽ sụp cái nền đó.,177
SPEAKER_00 - 971.07 - 976.38.lab,vậy thì con anh luôn luôn muốn con mình đừng áp lực vì anh nó phải tự đổ móng cho nó.,177
SPEAKER_00 - 976.38 - 983.45.lab,để sau này nó có lớn lên thì nó có cái bộ khung mà bê tông có thép cổ tự nó xoay rồi nó không bị ngã nữa luôn luôn anh nói với con điều đó là.,177
SPEAKER_00 - 984.21 - 989.96.lab,đừng vì bóng của ba mặc dù nó có gắn thì gắn nhưng con cứ bình thường thôi con phải nỗ lực bằng chính mình.,177
SPEAKER_00 - 990.44 - 994.13.lab,thật ra thì anh không có giúp gì con anh hết nha con anh nó học tiếng anh nó học.,177
SPEAKER_00 - 1219.88 - 1222.06.lab,bây giờ anh có thể cản được nhưng mà.,177
SPEAKER_00 - 672.12 - 677.66.lab,họ tốt nhất có thể thấy là từ cái nhiệt tình đó họ thương anh họ liên tục giao chân công việc khác.,177
SPEAKER_00 - 510.75 - 515.39.lab,và đối với những công việc mình làm mình có giá trị khi mình làm tốt công việc đó thôi.,177
SPEAKER_00 - 515.39 - 519.88.lab,còn nếu mình làm không tốt ý thì mọi người cũng cũng chê mình bình thường mọi người cũng la mình bình thường.,177
SPEAKER_00 - 519.88 - 526.91.lab,thậm chí có những chương trình là anh làm không tốt thì đạo diễn vẫn la anh mà đúng không anh anh không có tự ái điều đó đâu.,177
SPEAKER_00 - 526.91 - 530.2.lab,nhiều người nghĩ là mình ngôi sao vào đạo diễn la hay gì nữa đây kia.,177
SPEAKER_00 - 2172.24 - 2173.26.lab,anh không có gì nao núng cả.,177
SPEAKER_02 - 2983.99 - 2986.96.lab,ủa thế chị chị thảo có bao giờ làm cà phê cho anh không hay là anh tự làm hết.,177
SPEAKER_00 - 2675.76 - 2681.15.lab,đứa nhỏ thì anh đối xử như một người anh người chú người bác anh gặp người lớn thì anh vẫn đối xử như người anh người chị.,177
SPEAKER_00 - 1719.81 - 1724.79.lab,tôi chỉ ở cạnh người nào tôi thích tôi yêu tôi thương nhưng mà cũng đừng khổ quá luôn.,177
SPEAKER_00 - 4359.78 - 4367.7.lab,mình cứ theo con mình con mình thích cái gì thì tự nó chọn và mình tặng quà cho con mình cách là à con lấy đi ba tặng con đó.,177
SPEAKER_00 - 2181.73 - 2184.75.lab,nó cũng lớn đời với thế hệ giờ nó bắt nhịp nhanh lắm.,177
SPEAKER_00 - 4787.76 - 4789.0.lab,mình hãy đồng hành với con mình.,177
SPEAKER_00 - 1485.79 - 1489.41.lab,lo khoảng cách vô cùng khó luôn nhưng anh cũng sẽ cố gắng.,177
SPEAKER_02 - 4456.01 - 4458.48.lab,cái thông điệp thì rất là đơn giản thôi ạ mình sẽ.,177
SPEAKER_00 - 1866.66 - 1874.18.lab,rồi anh thích là những cái thí dụ nó có những cái cuộc mà offline gì đó tụi nó đi ngoài siêu thị đi chơi thì thì anh cũng đưa con tới.,177
SPEAKER_00 - 1705.81 - 1711.73.lab,thì tiền bạc thì khổ gì nó không yêu mà ép vô có tiền nó được được gì đâu ừ anh nói rồi em nghe.,177
SPEAKER_00 - 1711.73 - 1718.61.lab,anh nói thí dụ mình không thích người đó mình ở gần người đó mình khó chịu có tiền ít mấy mình cũng khó chịu mắc mớ gì mình ép nó.,177
SPEAKER_00 - 2394.5 - 2401.32.lab,nhưng khi mà có con rồi đó anh cũng nghiên cứu rất nhiều cách làm cha trên thế giới anh nghiên cứu đủ cách làm cha trên.,177
SPEAKER_00 - 3840.78 - 3846.58.lab,và anh những món quà anh đó không phải là nó gọi là quá nhiều tiền đi.,177
SPEAKER_00 - 1206.4 - 1212.75.lab,anh biết rằng bước vào là nó khó rút ra nên anh khuyên con anh chập chập chậm lại.,177
SPEAKER_00 - 1212.75 - 1215.39.lab,nó thích thì kệ nó bây giờ anh có thể cản được.,177
SPEAKER_02 - 2548.15 - 2552.52.lab,thì em cứ nghĩ là phần lớn là mình cho gia đình.,177
SPEAKER_02 - 2552.52 - 2559.62.lab,ờ còn em nghĩ về bản chất hoặc là với em nhá là em thấy là gia đình định nghĩa ngược lại em.,177
SPEAKER_02 - 2559.62 - 2561.32.lab,con cái định nghĩa em là ai.,177
SPEAKER_00 - 1685.57 - 1692.24.lab,tim gần tim sẽ hiểu nhau yêu nhau nhiều hơn vậy thì nó gần ai nó hiểu nhau ai thì nó yêu người đó thì mình chấp nhận thôi.,177
SPEAKER_00 - 1692.24 - 1698.79.lab,hỏng tâm cảng gì đó anh nghĩ rằng cuộc sống bây giờ nó hiện đại không phải như ngày xưa đâu mà hồi xưa anh cũng sẽ đóng những phim mà kiểu.,177
SPEAKER_00 - 4882.54 - 4888.75.lab,anh thì có lẽ cũng là một người nông dân bình thường thôi làm mc cũng may mắn thôi chứ cũng không phải.,177
SPEAKER_00 - 4889.06 - 4890.87.lab,giỏi giang nha mà nghiên cứu sách vở.,177
SPEAKER_00 - 1438.52 - 1440.4.lab,đó là một khoảng cách thế hệ rất là lớn.,177
SPEAKER_00 - 3366.18 - 3370.82.lab,anh làm mười ngàn anh xài mười một ngàn anh nói chung là.,177
SPEAKER_00 - 4375.99 - 4376.99.lab,anh mua đội bóng.,177
SPEAKER_02 - 2911.67 - 2913.09.lab,nhưng anh sẽ uống cà phê đá đúng hông.,177
SPEAKER_00 - 929.61 - 930.67.lab,cái con anh mới nói rằng.,177
SPEAKER_00 - 2724.65 - 2725.81.lab,làm sao cho cô vui.,177
SPEAKER_00 - 2186.42 - 2191.27.lab,mình là bản sao của con mình đó cuộc sống của mình là bản sao của con mình.,177
SPEAKER_00 - 1258.56 - 1262.55.lab,còn con mình thật ra là nói gì nói con anh cũng sinh ra lớn lên.,177
SPEAKER_00 - 1262.55 - 1269.12.lab,cũng có cái nền móng sẵn rồi ba mẹ cũng sẵn rồi thành ra nó không bước qua những cái bước.,177
SPEAKER_00 - 1269.12 - 1274.38.lab,kinh khủng khiếp trong cuộc sống này nên nó cũng khó có bản lĩnh lắm đó nha.,177
SPEAKER_00 - 1274.38 - 1278.05.lab,con không biết con mình rèn luyện thế nào nhưng nó bỏ qua một bước rất là.,177
SPEAKER_02 - 2937.1 - 2940.51.lab,chất tương cà phê bình thường nhiều nhất anh uống được là bao nhiêu ly.,177
SPEAKER_00 - 3048.15 - 3055.67.lab,gia đình là một cái điểm tựa vô cùng lớn gia đình là sự kết nối bền vững gia đình là một động lực.,177
SPEAKER_00 - 3056.2 - 3059.92.lab,gia đình là hình ảnh để chúng ta luôn luôn hướng tới mỗi khi chúng ta buồn.,177
SPEAKER_00 - 3060.28 - 3065.23.lab,mỗi khi ta vui ta không nghĩ về gia đình tôi buồn cũng nghĩ về gia đình gia đình là nơi.,177
SPEAKER_00 - 3065.23 - 3072.52.lab,có thể giúp chúng ta vượt qua bao nhiêu phong ba bão tố và giúp chúng ta dừng lại ở một cái mức nào đó mà vượt qua.,177
SPEAKER_00 - 3072.52 - 3078.68.lab,cái cuộc sống gọi là chúng ta làm điều sai gì đó chúng ta chuẩn bị làm điều gì đó ấn tâm.,177
SPEAKER_00 - 3768.08 - 3769.97.lab,cao lắm mình tặng mấy cái bông hồng là cùng.,177
SPEAKER_02 - 3258.64 - 3264.63.lab,ngoài việc gia đình là tài sản của anh gia đình lớn gia đình nhỏ em nghĩ là với mọi người nhìn anh.,177
SPEAKER_02 - 3264.63 - 3270.64.lab,cậu cũng là một người rất giàu có giàu có tất cả những cái trải nghiệm cái tình yêu thương.,177
SPEAKER_02 - 3271.57 - 3273.55.lab,em muốn hỏi anh là ngày mai anh phải lên hoang đảo.,177
SPEAKER_00 - 1664.82 - 1669.22.lab,hay à mà xưa mình yêu cũng vậy mà mình cũng nghèo nè mình đi lên mình cũng.,177
SPEAKER_00 - 1669.22 - 1677.04.lab,kiếm cô nàng đẹp đẹp cô nàng giàu giàu chúng mình yêu mà hồi xưa thí dụ cũng vậy chứ đâu phải mình mình cũng lựa chọn lắm như vậy vậy thì bây giờ có gì đâu mình phải ép.,177
SPEAKER_00 - 1677.04 - 1681.0.lab,khép nó anh nghĩ chuyện yêu đương là nó tới bằng cả trái tim của mình.,177
SPEAKER_00 - 3791.27 - 3793.79.lab,thì chờ lúc có tiền á thì mình thực hiện cái tâm của mình.,177
SPEAKER_00 - 4654.35 - 4657.45.lab,anh nghĩ rằng là tới lúc đó anh thấy con anh mặc bộ đồ rồi.,177
SPEAKER_00 - 2407.63 - 2411.28.lab,gia đình có cách đối xử với nhau khác nhau.,177
SPEAKER_00 - 4134.89 - 4139.99.lab,điều kiện để kết nối lại thôi chứ nó không phải là hết nha khi em tặng quà mà em có tâm á.,177
SPEAKER_00 - 1912.43 - 1917.56.lab,không trách ai cả có những lúc người ta rất yêu thương mình nhưng vì cái điều gì đó mà người ta làm sai với mình.,177
SPEAKER_02 - 2978.47 - 2980.98.lab,nhưng anh có uống cà phê ở nhà không hay anh có làm cà phê ở nhà.,177
SPEAKER_00 - 841.51 - 846.93.lab,là nam con quyền linh ờ vai rồ trên mạng xã hội.,177
SPEAKER_00 - 846.93 - 851.32.lab,hạt dẻ con quyền linh này kia tất cả đều gắn con quyền linh trong đó hết trơn.,177
SPEAKER_00 - 4463.84 - 4471.35.lab,ờ anh cũng thấy như vậy cuộc sống này nó muôn màu muôn vẻ đầu tiên anh nghĩ rằng là.,177
SPEAKER_00 - 4069.98 - 4076.84.lab,à với anh không phải đâu à quà to quà nhỏ tùy theo mình có tiền hay không kinh tế của mình nữa.,177
SPEAKER_00 - 4076.84 - 4082.01.lab,chứ không phải lỗi mình nặng cái mình đi mượn đi vay này kia mua quà to mình chuộc lại lỗi mình đâu.,177
SPEAKER_00 - 4082.93 - 4090.01.lab,lỗi hay chuộc lỗi nó bằng cái tình anh nghĩ rằng á nếu tao có tiền á tao bằng cái tình thôi.,177
SPEAKER_00 - 4090.01 - 4092.42.lab,một cái ôm cũng là có thể chuộc lỗi của mình.,177
SPEAKER_00 - 4092.9 - 4098.53.lab,nhưng nếu chúng ta có kinh tế khá chút xíu thì quả bưởi cũng không sao.,177
SPEAKER_00 - 3104.53 - 3108.81.lab,à xã hội mà đó là một trong những cái ân nhân của mình đó em.,177
SPEAKER_00 - 3108.81 - 3115.91.lab,đâu không phải anh nghĩ rằng xã hội cộng đồng khán giả là ơn nhân của mình á họ luôn luôn giúp mình rất nhiều thứ.,177
SPEAKER_00 - 3116.37 - 3117.77.lab,ờ có lẽ họ chê mình.,177
SPEAKER_00 - 1101.68 - 1104.72.lab,cái nền móng cho con tự tin thôi nhưng mà con nhớ đừng dựa vào ba nhiều.,177
SPEAKER_00 - 2025.42 - 2027.14.lab,mỗi thế hệ có cách nuôi dạy khác nhau.,177
SPEAKER_00 - 2049.19 - 2052.7.lab,thành ra anh chỉ nhìn vào cái cách mà anh lao động.,177
SPEAKER_02 - 4673.77 - 4678.97.lab,em nghĩ chắc đạt được thôi lúc đấy anh sẽ làm gì đầu tiên à trong cái ngày đấy ăn uống chưa làm gì hết trơn.,177
SPEAKER_02 - 1370.87 - 1378.31.lab,cái chuyện mà anh làm cha ý ngoài cái việc là anh nổi tiếng và có thể cái điều đấy ảnh hưởng đến con mình.,177
SPEAKER_02 - 183.86 - 189.8.lab,gần đây em cũng học được một điều tức là từ trước đến nay em luôn nghĩ tình yêu là.,177
SPEAKER_02 - 189.8 - 194.47.lab,ờ tương đương với thời gian nghĩa là mình dành nhiều thời gian cho một ai đấy thì tức là mình yêu họ nhiều.,177
SPEAKER_00 - 3863.65 - 3865.66.lab,ờ anh không phải người lãng mạn lắm đâu.,177
SPEAKER_02 - 2786.72 - 2790.81.lab,không rồi thì nó được cái thằng bé kia cho lại cái gì đó nhưng nó mới nói là mẹ ơi.,177
SPEAKER_00 - 3001.24 - 3006.94.lab,con người làm gì anh thích đến rất thích ngắm mọi người làm những điều tích cực.,177
SPEAKER_00 - 3006.94 - 3014.72.lab,thích mọi người cười như thế anh uống ly cà phê không phải uống ly cà phê ngon một mình đâu anh ngồi một mình để ngắm tất cả mọi thứ xung quanh này.,177
SPEAKER_00 - 3411.24 - 3414.5.lab,mà đôi khi cảm xúc em biết là có đôi khi mình phải trả giá vì cái điều đó.,177
SPEAKER_02 - 112.0 - 117.95.lab,tìm thêm yêu thương hôm nay gặp anh còn có một cái dịp khá đặc biệt trong cái tháng sáu này.,177
SPEAKER_02 - 117.95 - 121.62.lab,mình vừa có ngày của cha mình vừa có ngày gia đình.,177
SPEAKER_00 - 2690.0 - 2695.75.lab,thì tất cả mọi thứ đều ăn hết mình đừng để con người mình nó theo một cái gì đó.,177
SPEAKER_02 - 2300.58 - 2307.18.lab,ờ ngay từ đầu anh bước vào anh nói là mọi thứ đều mình làm đều là gia đình nó làm cho em hơi suy nghĩ một điều là.,177
SPEAKER_02 - 2307.18 - 2311.64.lab,cái cách người việt nam được dạy dỗ không bao giờ tách rời mình khỏi gia đình.,177
SPEAKER_00 - 3383.35 - 3387.75.lab,thậm chí anh bỏ ông heo nhưng ngày mà anh sẽ về đọc ông heo anh lấy anh đi làm luôn gì đó.,177
SPEAKER_00 - 1807.62 - 1811.41.lab,anh xem tường đúng không mà xem coi cái mặt nó có đều đều không.,177
SPEAKER_00 - 3304.58 - 3311.6.lab,ở nhà cũng có con cái rồi này kia thì vợ anh luôn luôn người đồng hành với anh anh nghĩ là vợ anh thôi.,177
SPEAKER_00 - 1056.42 - 1058.48.lab,và đến bây giờ á là con anh á.,177
SPEAKER_00 - 4157.49 - 4163.19.lab,còn người ta nói rằng ông nói vậy chứ tôi không có tiền sao tặng quà quà cũng tự tâm mình.,177
SPEAKER_00 - 4369.8 - 4374.92.lab,ôm hôm ba rối rít luôn đem ra hồi xưa anh tặng đôi bông cho con anh á.,177
SPEAKER_00 - 2490.56 - 2491.67.lab,kiểu như pa đầy.,177
SPEAKER_00 - 4569.73 - 4575.0.lab,bây giờ anh nghĩ trong đầu anh là anh tưởng tượng cũng lâu rồi mà anh vẫn đang chờ đợi ngày đó.,177
SPEAKER_00 - 2067.23 - 2073.64.lab,anh cũng chưa bao giờ tưởng tượng mình làm cha gì cả bởi vì anh không may mắn lắm anh không có được ba chăm sóc từ nhỏ.,177
SPEAKER_00 - 4115.5 - 4116.69.lab,không nói được từ xin lỗi.,177
SPEAKER_00 - 647.18 - 648.92.lab,cố gắng miễn sao người ta khen là mình mừng rồi.,177
SPEAKER_00 - 1493.07 - 1494.91.lab,con nó sẽ hiểu làm sao để con hiểu mình.,177
SPEAKER_00 - 1303.35 - 1305.99.lab,nhưng mà cản làm gì thật ra nói thế này là con mình á.,177
SPEAKER_00 - 1223.24 - 1225.29.lab,sau này khi tốt nghiệp đại học rồi.,177
SPEAKER_00 - 1225.99 - 1233.58.lab,thì quyền của con nhưng ba nói trước áp lực lắm đó nếu con không được như ba đâu thật ra tại tại vì ba là.,177
SPEAKER_00 - 1233.58 - 1238.39.lab,là đi lên từ cái tận cùng của xã hội nên tất cả mọi áp lực ba chịu được hết.,177
